00:00:56.700;A;$GPGSV,2,2,07,20,61,234,28,22,09,170,,30,83,141,32*46
00:00:56.732;B;$SDDBT,,f,,M,,F*28
00:00:56.756;A;$GPGLL,4935.39739,N,01104.04601,E,155552.00,A,A*61
00:00:56.779;B;$YXMTW,27.07,C*20
00:00:57.222;I;$POSMVCC,5073,4873*5E
00:00:57.376;A;$GPRMC,155553.00,A,4935.39452,N,01104.04480,E,0.391,,200824,,,A*7B
00:00:57.451;A;$GPVTG,,T,,M,0.391,N,0.724,K,A*29
00:00:57.488;A;$GPGGA,155553.00,4935.39452,N,01104.04480,E,1,06,2.12,295.9,M,47.0,M,,*53
00:00:57.568;A;$GPGSA,A,3,30,20,05,07,09,13,,,,,,,2.99,2.12,2.11*0B
00:00:57.622;A;$GPGSV,2,1,07,05,53,292,39,07,54,062,34,09,21,098,23,13,36,280,40*7B
00:00:57.670;B;$SDDPT,,0.00,100.0*4A
00:00:57.694;A;$GPGSV,2,2,07,20,61,234,38,22,09,170,,30,83,141,31*44
00:00:57.726;B;$SDDBT,,f,,M,,F*28
00:00:57.752;A;$GPGLL,4935.39452,N,01104.04480,E,155553.00,A,A*65
00:00:57.773;B;$YXMTW,27.07,C*20
00:00:58.223;I;$POSMVCC,5073,4873*5E
00:00:58.379;A;$GPRMC,155554.00,A,4935.39507,N,01104.04470,E,0.722,,200824,,,A*7E
00:00:58.452;A;$GPVTG,,T,,M,0.722,N,1.337,K,A*22
00:00:58.488;A;$GPGGA,155554.00,4935.39507,N,01104.04470,E,1,06,2.12,296.6,M,47.0,M,,*56
00:00:58.565;A;$GPGSA,A,3,30,20,05,07,09,13,,,,,,,2.99,2.12,2.11*0B
00:00:58.621;A;$GPGSV,2,1,07,05,53,292,27,07,54,062,30,09,21,098,21,13,36,280,42*70
00:00:58.673;B;$SDDPT,,0.00,100.0*4A
00:00:58.696;A;$GPGSV,2,2,07,20,61,234,39,22,09,170,,30,83,141,31*45
00:00:58.728;B;$SDDBT,,f,,M,,F*28
00:00:58.752;A;$GPGLL,4935.39507,N,01104.04470,E,155554.00,A,A*6C
00:00:58.775;B;$YXMTW,27.06,C*21
00:00:59.225;I;$POSMVCC,5073,4873*5E
00:00:59.374;A;$GPRMC,155555.00,A,4935.39542,N,01104.04457,E,0.497,,200824,,,A*76
00:00:59.448;A;$GPVTG,,T,,M,0.497,N,0.920,K,A*22
00:00:59.485;A;$GPGGA,155555.00,4935.39542,N,01104.04457,E,1,06,2.12,297.2,M,47.0,M,,*56
